amfi_code,date,nav,daily_return,annualised_return
100025,2024-09-25,29.0554,-0.004215447043018128,0.017235524155291282
100025,2024-09-26,29.1376,0.0028290782436311,0.019239110663364256
100025,2024-09-27,29.2394,0.003493767503157441,0.022767896182031455
100025,2024-09-30,29.2237,-0.000536946722572984,0.02137200215292756
100025,2024-10-01,29.2101,-0.00046537570533511374,0.021789472211339866
100025,2024-10-02,29.2518,0.0014275884026415664,0.023828357425361713
100025,2024-10-03,29.3691,0.004010009640432299,0.02739452879031745
100025,2024-10-04,29.4077,0.0013143065330567527,0.027924974133833436
100025,2024-10-07,29.3645,-0.0014690030162167744,0.026135180279977854
100025,2024-10-08,29.2533,-0.003786885525038697,0.017573335281287017
100025,2024-10-09,29.1796,-0.002519373882604703,0.017256646423517097
100025,2024-10-10,29.1933,0.00046950609329798887,0.01760654206259038
100025,2024-10-11,29.1535,-0.0013633265167007913,0.01996655331178232
100025,2024-10-14,29.1761,0.0007752070934878841,0.01950883715729468
100025,2024-10-15,29.1438,-0.0011070705131941416,0.020955944173533192
100025,2024-10-16,29.0745,-0.0023778642455685173,0.01894945643412438
100025,2024-10-17,28.9967,-0.002675884366025172,0.016885731118842395
100025,2024-10-18,29.1194,0.004231516000096525,0.020176222257256127
100025,2024-10-21,29.193,0.0025275246055895817,0.023888271213072576
100025,2024-10-22,29.329,0.004658651046483664,0.029908032011462193
100025,2024-10-23,29.3773,0.0016468341914146478,0.02758432527537047
100025,2024-10-24,29.3539,-0.0007965333778121586,0.025736090630175568
100025,2024-10-25,29.4604,0.003628137998698655,0.03062084792426889
100025,2024-10-28,29.4663,0.00020026883545365415,0.031184383661355675
100025,2024-10-29,29.4911,0.0008416394321648646,0.027485697960433875
100025,2024-10-30,29.4964,0.0001797152361222576,0.02798911244088287
100025,2024-10-31,29.2865,-0.007116122645475453,0.022155753410790346
100025,2024-11-01,29.4136,0.004339883564099534,0.028070114118943446
100025,2024-11-04,29.4584,0.0015231049582506984,0.030767238996329827
100025,2024-11-05,29.4913,0.0011168291556906684,0.03316926202946391
100025,2024-11-06,29.4952,0.00013224239012865624,0.03634836810057429
100025,2024-11-07,29.5158,0.0006984187257585983,0.039717066537975576
100025,2024-11-08,29.4798,-0.001219685727644082,0.04032155611704802
100025,2024-11-11,29.5341,0.0018419392261819212,0.04039101717305038
100025,2024-11-12,29.4454,-0.003003308040536168,0.03796477771040774
100025,2024-11-13,29.4676,0.0007539377967356042,0.038992726105981035
100025,2024-11-14,29.5178,0.0017035659503996659,0.037142445547720726
100025,2024-11-15,29.5114,-0.0002168183265691681,0.03324358673617622
100025,2024-11-18,29.5474,0.001219867576597533,0.0349424514357366
100025,2024-11-19,29.4822,-0.002206623933070251,0.03400601839186823
100025,2024-11-20,29.4189,-0.00214705822496275,0.03374012164997087
100025,2024-11-21,29.4449,0.0008837855936150163,0.03255659004436029
100025,2024-11-22,29.5037,0.0019969502358641034,0.03485443703963109
100025,2024-11-25,29.373,-0.004429952853370889,0.030978856035717373
100025,2024-11-26,29.4201,0.001603513430701753,0.0344583879803515
100025,2024-11-27,29.3882,-0.0010842927114456113,0.035047247394612846
100025,2024-11-28,29.3824,-0.00019735812332843938,0.033710711295304785
100025,2024-11-29,29.2917,-0.0030868819429318295,0.03364716178162164
100025,2024-12-02,29.2373,-0.0018571813858532238,0.02885204135494468
100025,2024-12-03,29.3169,0.0027225496198348687,0.03274340024095257
100025,2024-12-04,29.3277,0.0003683881992979643,0.0332184831318183
100025,2024-12-05,29.3078,-0.0006785394013167911,0.03570646066423078
100025,2024-12-06,29.3076,-6.824121906112701e-06,0.03543593620824814
100025,2024-12-09,29.3521,0.0015183774857032706,0.037568974842077774
100025,2024-12-10,29.3931,0.001396833616674753,0.03885303494051695
100025,2024-12-11,29.396,9.866261129309883e-05,0.03481536241067307
100025,2024-12-12,29.4855,0.003044631922710428,0.03720653726281986
100025,2024-12-13,29.5661,0.0027335469976768056,0.041826555458063686
100025,2024-12-16,29.6054,0.0013292250246059734,0.04478338815092875
100025,2024-12-17,29.6179,0.00042222027062632783,0.043361397822946346
100025,2024-12-18,29.6755,0.00194476988577863,0.04167690482375108
100025,2024-12-19,29.7075,0.0010783306094253042,0.04176164058829057
100025,2024-12-20,29.7955,0.00296221492889015,0.042737704860660974
100025,2024-12-23,29.8716,0.002554076957929974,0.04349830925299658
100025,2024-12-24,29.8036,-0.0022764097001835015,0.03711230430349488
100025,2024-12-25,29.7307,-0.0024460132333007367,0.03937142757258427
100025,2024-12-26,29.6866,-0.0014833152263484806,0.03579104560933466
100025,2024-12-27,29.7683,0.002752083431581953,0.03577579757899185
100025,2024-12-30,29.6587,-0.003681768861507062,0.03515348236566962
100025,2024-12-31,29.6967,0.001281242940520011,0.03849866064247087
100025,2025-01-01,29.7324,0.0012021537746618183,0.04167776111663746
100025,2025-01-02,29.8281,0.0032187109012391524,0.04665508710984678
100025,2025-01-03,29.8502,0.0007409120929593449,0.048401768749056995
100025,2025-01-06,29.7578,-0.0030954566468567313,0.04422126775587998
100025,2025-01-07,29.6945,-0.002127173379752434,0.039432231867823964
100025,2025-01-08,29.6146,-0.0026907339743050818,0.03351690153624953
100025,2025-01-09,29.583,-0.0010670412566774479,0.034301917005513216
100025,2025-01-10,29.5778,-0.00017577662846901543,0.03602540167359658
100025,2025-01-13,29.4995,-0.002647255712054264,0.029568306907298503
100025,2025-01-14,29.6175,0.004000067797759188,0.03170981495931402
100025,2025-01-15,29.5272,-0.003048873132438512,0.028055735444650898
100025,2025-01-16,29.6359,0.0036813514319000706,0.030315777763098906
100025,2025-01-17,29.7331,0.0032798059110741296,0.03347943510404927
100025,2025-01-20,29.809,0.0025527106154421553,0.03445284249831704
100025,2025-01-21,29.7654,-0.0014626455097453972,0.03351724473178885
100025,2025-01-22,29.7996,0.0011489850631942744,0.03371051554402449
100025,2025-01-23,29.7123,-0.002929569524423248,0.03431674586183453
100025,2025-01-24,29.7891,0.0025847881180522947,0.038494120600037096
100025,2025-01-27,29.7921,0.00010070797707895096,0.04007443042570524
100025,2025-01-28,29.7699,-0.0007451639864259896,0.03998197405101811
100025,2025-01-29,29.6867,-0.0027947692131986557,0.039202850861838945
100025,2025-01-30,29.5104,-0.005938686347758293,0.03412459788482147
100025,2025-01-31,29.4417,-0.0023279928432010655,0.035367140244759954
100025,2025-02-03,29.5328,0.0030942506716664653,0.03683887162743393
100025,2025-02-04,29.5112,-0.0007313901831185188,0.03600051955893657
100025,2025-02-05,29.5071,-0.00013893030442668763,0.04001875107942077
100025,2025-02-06,29.5643,0.0019385164926406517,0.04392977450724267
100025,2025-02-07,29.7076,0.004847062166193794,0.04780211834665793
100025,2025-02-10,29.8155,0.0036320672151233246,0.0527477261171696
100025,2025-02-11,29.751,-0.0021633043215776304,0.052015558698728315
100025,2025-02-12,29.6142,-0.004598164767570911,0.04707454707454728
100025,2025-02-13,29.7993,0.006250379885325286,0.05240611116212368
100025,2025-02-14,29.9788,0.0060236314275838865,0.06228318527626597
100025,2025-02-17,30.0016,0.0007605374464620951,0.0613160324462374
100025,2025-02-18,29.9142,-0.0029131779638419397,0.06005421782809761
100025,2025-02-19,29.9955,0.002717772830294507,0.06268289744988875
100025,2025-02-20,29.9959,1.333533363334638e-05,0.062486274343116266
100025,2025-02-21,29.9959,0.0,0.06359387853516107
100025,2025-02-24,30.0722,0.0025436809697325646,0.06874737897063898
100025,2025-02-25,30.1061,0.001127286995963095,0.07041627556389973
100025,2025-02-26,30.0249,-0.002697127824593748,0.06286594215724439
100025,2025-02-27,30.0089,-0.0005328910337752957,0.06564560746866976
100025,2025-02-28,30.0675,0.0019527540163084556,0.06287647408161812
100025,2025-03-03,30.1148,0.0015731271306227423,0.0649437908219368
100025,2025-03-04,30.1433,0.0009463785248449152,0.06555221305883352
100025,2025-03-05,30.2229,0.002640719496538102,0.07098966675643692
100025,2025-03-06,30.204,-0.0006253536225842016,0.07209410461826637
100025,2025-03-07,30.2263,0.0007383128062508071,0.07393774449019896
100025,2025-03-10,29.9788,-0.008188233425857616,0.06765150004273579
100025,2025-03-11,29.9534,-0.0008472654008833125,0.0670015139371265
100025,2025-03-12,30.0197,0.0022134382073488723,0.07015617591803602
100025,2025-03-13,29.9988,-0.0006962094891022064,0.0641306237119077
100025,2025-03-14,29.9721,-0.0008900356014239774,0.06600820879066038
100025,2025-03-17,29.9021,-0.0023355053533119507,0.06294012050548359
100025,2025-03-18,29.9864,0.00281919998929836,0.0649676280582876
100025,2025-03-19,30.0364,0.0016674225648960483,0.06931821013695671
100025,2025-03-20,30.1076,0.0023704571786233863,0.0696937397854056
100025,2025-03-21,29.9855,-0.004055454436753592,0.06612078589764536
100025,2025-03-24,29.9819,-0.00012005802804682109,0.07240223623545661
100025,2025-03-25,29.9693,-0.00042025355297692357,0.06986598696282487
100025,2025-03-26,29.9567,-0.0004204302402791571,0.0721221122702802
100025,2025-03-27,29.9188,-0.0012651593800385719,0.07328937644838995
100025,2025-03-28,29.9012,-0.0005882588873885597,0.07049595268526265
100025,2025-03-31,29.9739,0.002431340548205485,0.07372912017251965
100025,2025-04-01,29.8383,-0.004523935824166991,0.06609904853099202
100025,2025-04-02,29.9808,0.004775741245312215,0.06762387026472871
100025,2025-04-03,30.0259,0.0015042960828264285,0.07066345269253493
100025,2025-04-04,30.0313,0.00017984473404641932,0.06841015497146752
100025,2025-04-07,30.1086,0.002573981146337223,0.07289695647990935
100025,2025-04-08,30.0072,-0.0033678085331100283,0.06298066193635754
100025,2025-04-09,29.9656,-0.0013863339465195468,0.06305852469659223
100025,2025-04-10,29.965,-2.002295966041512e-05,0.059987548285767245
100025,2025-04-11,30.0769,0.0037343567495411456,0.061381561535068574
100025,2025-04-14,30.0819,0.0001662405367575115,0.06041292860642833
100025,2025-04-15,30.1247,0.001422782470522188,0.06341361818393798
100025,2025-04-16,30.0885,-0.0012016717178926495,0.06223698703646363
100025,2025-04-17,30.1341,0.0015155291888928613,0.0693283274900296
100025,2025-04-18,30.2704,0.0045231150092419625,0.07325098211626568
100025,2025-04-21,30.3551,0.0027981130080871885,0.07500008853537743
100025,2025-04-22,30.3575,7.906414408132001e-05,0.07441541113222905
100025,2025-04-23,30.4179,0.001989623651486472,0.08433979751889487
100025,2025-04-24,30.4709,0.0017423951028834317,0.08938639361903622
100025,2025-04-25,30.5185,0.0015621461788131175,0.0928346343908899
100025,2025-04-28,30.6129,0.003093205760440476,0.09509739040226162
100025,2025-04-29,30.707,0.003073867552567666,0.09734873797926613
100025,2025-04-30,30.7059,-3.582245090694158e-05,0.09746630496553021
100025,2025-05-01,30.7644,0.0019051713188669162,0.09748606042444896
100025,2025-05-02,30.7435,-0.0006793566589954336,0.09926592842355175
100025,2025-05-05,30.6809,-0.0020362027745701727,0.09503074776128528
100025,2025-05-06,30.6688,-0.00039438217262210973,0.09297609756271386
100025,2025-05-07,30.6717,9.455863939900055e-05,0.09172937148064375
100025,2025-05-08,30.5523,-0.0038928393274583195,0.08766527351565179
100025,2025-05-09,30.6273,0.0024548070030734337,0.08500869713083214
100025,2025-05-12,30.4232,-0.006663989316720742,0.07613128694169724
100025,2025-05-13,30.6408,0.007152436298614173,0.08616802552286429
100025,2025-05-14,30.7657,0.004076264327302237,0.089599019684232
100025,2025-05-15,30.7543,-0.00037054251975410235,0.08682423120145422
100025,2025-05-16,30.7638,0.00030889989367333115,0.08846006878104884
100025,2025-05-19,30.7961,0.0010499353135828837,0.08630517753462241
100025,2025-05-20,30.7592,-0.0011982036686463138,0.0836504044418167
100025,2025-05-21,30.7829,0.0007705011833858411,0.09059442070729729
100025,2025-05-22,30.7806,-7.471680705850581e-05,0.08937823834196901
100025,2025-05-23,30.782,4.548319395980549e-05,0.09023035729464968
100025,2025-05-26,30.8049,0.0007439412643752696,0.08925521645503953
100025,2025-05-27,30.7119,-0.0030190002239903757,0.08307530628222581
100025,2025-05-28,30.7237,0.00038421589025761094,0.08265147190449063
100025,2025-05-29,30.7452,0.0006997855076049664,0.07856323472147841
100025,2025-05-30,30.7639,0.0006082250237435805,0.07939721413283873
100025,2025-06-02,30.756,-0.0002567944896453289,0.07711326919777073
100025,2025-06-03,30.8531,0.0031571075562493167,0.07801832272311415
100025,2025-06-04,30.8345,-0.0006028567631778392,0.07732326161543424
100025,2025-06-05,30.8609,0.0008561838200717986,0.07582497263454435
100025,2025-06-06,30.9708,0.003561140472247981,0.08096750549719212
100025,2025-06-09,30.9735,8.717889108456056e-05,0.08190382378522476
100025,2025-06-10,30.9991,0.0008265129869080567,0.0860757542314401
100025,2025-06-11,31.0004,4.1936701388189945e-05,0.08514801577994868
100025,2025-06-12,31.1061,0.003409633424084957,0.08764488889665922
100025,2025-06-13,31.0948,-0.0003632727985829476,0.08371438130820374
100025,2025-06-16,31.2044,0.003524705095385716,0.08506095652718226
100025,2025-06-17,31.2052,2.563741010885856e-05,0.08555684656541507
100025,2025-06-18,31.1466,-0.0018778921461808373,0.08642845183614356
100025,2025-06-19,31.2089,0.002000218322385061,0.08710372958343116
100025,2025-06-20,31.1938,-0.00048383634155646504,0.08323089210681767
100025,2025-06-23,31.2516,0.0018529323134726106,0.08286527073710959
100025,2025-06-24,31.0462,-0.006572463489869396,0.07250762592711646
100025,2025-06-25,31.0555,0.00029955356855260185,0.07309580823839679
100025,2025-06-26,31.0284,-0.000872631256943146,0.07311235923968762
100025,2025-06-27,30.9543,-0.002388134741075909,0.07223319131248163
100025,2025-06-30,30.92,-0.0011080851448748152,0.07088926755607372
100025,2025-07-01,30.8841,-0.001161060802069902,0.0695532922145603
100025,2025-07-02,30.8892,0.00016513351530389464,0.068867434859339
100025,2025-07-03,30.7918,-0.003153205651166169,0.06554132148467984
100025,2025-07-04,30.8251,0.0010814567514727536,0.06674533851967723
100025,2025-07-07,30.9403,0.003737214153401114,0.07252470699976943
100025,2025-07-08,30.971,0.0009922334301863955,0.07073836037462833
100025,2025-07-09,31.0431,0.002327984243324366,0.07271923064961516
100025,2025-07-10,31.1377,0.003047376067467411,0.0761518336368956
100025,2025-07-11,31.2438,0.0034074449943317653,0.08154568836302856
100025,2025-07-14,31.4004,0.00501219441937284,0.09031059567006494
100025,2025-07-15,31.3699,-0.0009713252060483679,0.08535475678911109
100025,2025-07-16,31.3221,-0.0015237536619499004,0.08187803092057355
100025,2025-07-17,31.3929,0.0022603848400970517,0.0884590313990894
100025,2025-07-18,31.458,0.002073717305505207,0.08831252400078737
100025,2025-07-21,31.5285,0.0022410833492276794,0.08790617268614809
100025,2025-07-22,31.688,0.005058914949965798,0.09275371314870262
100025,2025-07-23,31.698,0.0003155768745266574,0.08839566537103849
100025,2025-07-24,31.7411,0.001359707237049701,0.08897069418618098
100025,2025-07-25,31.6719,-0.002180138684544586,0.09017217284749446
100025,2025-07-28,31.8518,0.005680113918015595,0.09504147858343814
100025,2025-07-29,31.8339,-0.0005619776590334302,0.09343743130358262
100025,2025-07-30,31.8183,-0.0004900436327310853,0.09425092080873099
100025,2025-07-31,31.7996,-0.000587712102783633,0.09171930788245009
100025,2025-08-01,31.757,-0.0013396394923206323,0.09453302176175682
100025,2025-08-04,31.7078,-0.0015492647290361594,0.08980237154150106
100025,2025-08-05,31.675,-0.001034445783056448,0.09077447570508612
100025,2025-08-06,31.5752,-0.0031507498026835945,0.08972814776723714
100025,2025-08-07,31.5218,-0.0016912006891484088,0.0878851987727487
100025,2025-08-08,31.686,0.0052090933893369495,0.09204830571562628
100025,2025-08-11,31.7539,0.002142902228113419,0.09362332317335653
100025,2025-08-12,31.8372,0.002623299815140756,0.09823211852567315
100025,2025-08-13,31.9409,0.003257195984571526,0.10290116295129947
100025,2025-08-14,32.098,0.004918458778556678,0.11117650113375066
100025,2025-08-15,31.9642,-0.004168484017695762,0.10685495041276694
100025,2025-08-18,31.8744,-0.002809393008428196,0.10044536509580682
100025,2025-08-19,31.819,-0.0017380719323344396,0.0982331765201272
100025,2025-08-20,31.7904,-0.0008988340299820319,0.09455997796446791
100025,2025-08-21,31.7754,-0.0004718405556394245,0.08972499151208324
100025,2025-08-22,31.7487,-0.0008402726637588565,0.09011406321890414
100025,2025-08-25,31.7754,0.0008409793156884948,0.09122940770427324
100025,2025-08-26,31.7873,0.0003745035467688229,0.08537234950660721
100025,2025-08-27,31.7385,-0.0015352043111557245,0.07946004040514065
100025,2025-08-28,31.574,-0.005182979661924714,0.07809293574943177
100025,2025-08-29,31.5041,-0.0022138468360043406,0.07435257367735426
100025,2025-09-01,31.4695,-0.0010982697490168336,0.07286165762657659
100025,2025-09-02,31.4589,-0.00033683407744011795,0.06996510417729507
100025,2025-09-03,31.3785,-0.002555715552673532,0.0689283974505277
100025,2025-09-04,31.3486,-0.0009528817502428844,0.06986696881377785
100025,2025-09-05,31.2684,-0.0025583279636092193,0.06864343350455848
100025,2025-09-08,31.2674,-3.1981169487438343e-05,0.0698451042048045
100025,2025-09-09,31.1919,-0.0024146555198064634,0.06476620264485677
100025,2025-09-10,31.1341,-0.0018530451816016758,0.06565967729789945
100025,2025-09-11,31.0405,-0.0030063499506971514,0.06381775560003278
100025,2025-09-12,31.0373,-0.00010309112288797717,0.06821107264054183
100025,2025-09-15,30.9785,-0.0018944946886487735,0.06317953434737422
100025,2025-09-16,31.0582,0.0025727520699840856,0.06220373879081165
100025,2025-09-17,31.0989,0.0013104429748020952,0.06416709725325687
100025,2025-09-18,31.1023,0.00010932862577139879,0.06477896344072898
100025,2025-09-19,31.0487,-0.0017233452188423204,0.06142869840488441
100025,2025-09-22,31.0874,0.0012464289970273157,0.058507070356258684
100025,2025-09-23,31.1505,0.0020297612537556464,0.0592633902005264
100025,2025-09-24,31.1706,0.0006452544902970647,0.06150624052852893
100025,2025-09-25,31.3057,0.0043342123667815535,0.07015960592480264
100025,2025-09-26,31.351,0.0014470208300723097,0.07441500226185549
100025,2025-09-29,31.4322,0.002590029026187546,0.07669225472968177
100025,2025-09-30,31.4518,0.0006235643702954263,0.07883444526386385
100025,2025-10-01,31.5144,0.001990347134345205,0.08014436473689202
100025,2025-10-02,31.4601,-0.0017230218566749445,0.07947831099581992
100025,2025-10-03,31.4328,-0.0008677658367265417,0.0811123149151356
100025,2025-10-06,31.4695,0.0011675701814664041,0.08527866964171693
100025,2025-10-07,31.5056,0.0011471424712816702,0.08194536975349931
100025,2025-10-08,31.5549,0.0015648011782032345,0.08090638166683783
100025,2025-10-09,31.6516,0.0030645002836326984,0.07919124416107182
100025,2025-10-10,31.5472,-0.0032984114547131016,0.07386315284250089
100025,2025-10-13,31.4788,-0.0021681797433686922,0.07238901815431764
100025,2025-10-14,31.506,0.0008640735987395232,0.06943558132272609
100025,2025-10-15,31.4575,-0.0015393893226687272,0.06757550150511005
100025,2025-10-16,31.7355,0.008837320193912479,0.07610431621743552
100025,2025-10-17,31.7858,0.001584975815726919,0.07761625147475804
100025,2025-10-20,31.7887,9.123570902724865e-05,0.08543868335239857
100025,2025-10-21,31.7565,-0.0010129385599285667,0.07965362961351374
100025,2025-10-22,31.7271,-0.0009257947191912974,0.07701368709774004
100025,2025-10-23,31.7386,0.00036246615669255355,0.07620213418872757
100025,2025-10-24,31.7566,0.0005671327657803538,0.07667010225392556
100025,2025-10-27,31.7292,-0.0008628127696289623,0.07499034415465688
100025,2025-10-28,31.7164,-0.0004034138900445017,0.07586890006038027
100025,2025-10-29,31.8331,0.00367948443076771,0.0778422230574165
100025,2025-10-30,31.9535,0.0037822266760070278,0.08517799045012131
100025,2025-10-31,31.9829,0.0009200870014240969,0.0853581560765051
100025,2025-11-03,31.8841,-0.003089150764939985,0.08016518846255538
100025,2025-11-04,31.9365,0.001643452379085364,0.0821750238890755
100025,2025-11-05,32.071,0.004211482159911073,0.0854085300229499
100025,2025-11-06,32.1911,0.003744816189080513,0.09188255964615966
100025,2025-11-07,32.2599,0.002137236689644162,0.0965705719792389
100025,2025-11-10,32.385,0.0038778793486649032,0.09985090796708396
100025,2025-11-11,32.3986,0.0004199475065618241,0.09811989682650069
100025,2025-11-12,32.4592,0.0018704511923355316,0.10506928131277249
100025,2025-11-13,32.4129,-0.0014264060728546024,0.10172637074653057
100025,2025-11-14,32.446,0.0010211983500396649,0.10404856370924764
100025,2025-11-17,32.5642,0.003642976021697608,0.10828931605314795
100025,2025-11-18,32.5252,-0.001197634211803189,0.11038963255802958
100025,2025-11-19,32.4639,-0.0018846924845964397,0.11035902768039452
100025,2025-11-20,32.4812,0.0005328996208096015,0.10793433139247566
100025,2025-11-21,32.4719,-0.0002863194709555872,0.1072092254080621
100025,2025-11-24,32.5343,0.0019216614980954727,0.1100901466503812
100025,2025-11-25,32.5065,-0.000854482807375545,0.10914916267452979
100025,2025-11-26,32.6569,0.00462676695430142,0.11259160332650908
100025,2025-11-27,32.5602,-0.00296108938692885,0.10774977800912588
100025,2025-11-28,32.6726,0.0034520672477442726,0.11146414478160516
100025,2025-12-01,32.619,-0.0016405183548294788,0.10627257465534035
100025,2025-12-02,32.481,-0.004230663110457056,0.09858926270289592
100025,2025-12-03,32.5098,0.0008866722083678003,0.0981037243205658
100025,2025-12-04,32.4982,-0.0003568154833312187,0.09724862329874928
100025,2025-12-05,32.4167,-0.0025078312029588323,0.0923724958298957
100025,2025-12-08,32.2889,-0.003942412398547646,0.08689388201632764
100025,2025-12-09,32.2974,0.0002632483608919767,0.0839690557298951
100025,2025-12-10,32.3862,0.0027494473239331185,0.08418029164825747
100025,2025-12-11,32.4432,0.0017600088926763569,0.08856648190151595
100025,2025-12-12,32.4572,0.0004315234008975821,0.09170655248615134
100025,2025-12-15,32.5056,0.001491194557756037,0.09495866822067933
100025,2025-12-16,32.5127,0.00021842390234305675,0.09219202977664209
100025,2025-12-17,32.405,-0.003312551710562328,0.0925967759881614
100025,2025-12-18,32.2984,-0.003289615800030843,0.08760906093943044
100025,2025-12-19,32.2911,-0.0002260173878582128,0.08605763409613854
100025,2025-12-22,32.2873,-0.00011767948443996978,0.08244574746631694
100025,2025-12-23,32.3658,0.002431296515967629,0.08427414221680363
100025,2025-12-24,32.4369,0.0021967632500974332,0.09003017696200599
100025,2025-12-25,32.4957,0.0018127502936469142,0.09433396756975299
100025,2025-12-26,32.482,-0.0004215942416996299,0.09682386390496567
100025,2025-12-29,32.3785,-0.003186380149005519,0.0944968394010075
100025,2025-12-30,32.4214,0.0013249532869032965,0.09613967232180998
100025,2025-12-31,32.4736,0.0016100476845539724,0.10081865794335632
100025,2026-01-01,32.288,-0.005715411903823409,0.09016628682366878
100025,2026-01-02,32.2294,-0.001814915758176383,0.09151561949660225
100025,2026-01-05,32.1825,-0.0014551930845749794,0.08592956515577699
100025,2026-01-06,32.2013,0.0005841684145111437,0.08301186220071366
100025,2026-01-07,32.1453,-0.0017390602242768338,0.07837565835821492
100025,2026-01-08,32.1514,0.00018976335576281755,0.08016018598775831
100025,2026-01-09,32.1436,-0.00024260218839622372,0.07865877394327536
100025,2026-01-12,32.1399,-0.00011510845082696175,0.08170353691905397
100025,2026-01-13,32.0911,-0.0015183619115181068,0.07727658774518398
100025,2026-01-14,32.0486,-0.0013243547276347023,0.07574155564730223
100025,2026-01-15,31.9706,-0.002433803660690348,0.0739236611476699
100025,2026-01-16,32.0104,0.0012448937461291276,0.07827410928126333
100025,2026-01-19,32.0656,0.0017244395571440752,0.08658642376924841
100025,2026-01-20,32.0126,-0.0016528616336511925,0.08732172394936599
100025,2026-01-21,32.1447,0.004126500190549942,0.08844064904106563
100025,2026-01-22,32.1284,-0.000507082038407658,0.08868497384044072
100025,2026-01-23,32.2617,0.0041489772288691995,0.09335380298301144
100025,2026-01-26,32.2187,-0.0013328497878288825,0.08978396241412634
100025,2026-01-27,32.0638,-0.004807766917969913,0.07931303774118748
100025,2026-01-28,32.1055,0.001300532064197002,0.07680568831647938
100025,2026-01-29,32.1348,0.0009126162184049935,0.08012503781385516
100025,2026-01-30,32.1467,0.0003703150478611139,0.08551640766929469
100025,2026-02-02,32.1039,-0.0013313963797216832,0.07733738711983418
100025,2026-02-03,32.1103,0.00019935272661575354,0.07110024417254968
100025,2026-02-04,32.0781,-0.0010027934961679419,0.06921297530798554
100025,2026-02-05,32.0629,-0.0004738435256452789,0.07182876359722234
100025,2026-02-06,32.1401,0.002407767232533553,0.07149739127535981
100025,2026-02-09,32.1642,0.0007498420975666775,0.07228654582793115
100025,2026-02-10,32.2229,0.0018250104153065827,0.07424347994226022
100025,2026-02-11,32.2133,-0.0002979247677895591,0.07119864858573832
100025,2026-02-12,32.1947,-0.0005774012597280498,0.06937464500549906
100025,2026-02-13,32.1105,-0.0026153373070721964,0.06946234625261183
100025,2026-02-16,32.0897,-0.0006477631927251926,0.0693394293026417
100025,2026-02-17,31.8314,-0.008049311772936552,0.05866467115656482
100025,2026-02-18,31.7932,-0.0012000728840075858,0.0557333935473594
100025,2026-02-19,31.7957,7.863316684075805e-05,0.054818151960801975
100025,2026-02-20,31.85,0.0017077780957803768,0.053836660280783155
100025,2026-02-23,31.8375,-0.00039246467817910524,0.05408224076281387
100025,2026-02-24,31.8745,0.0011621515508442037,0.0545286720505016
100025,2026-02-25,31.709,-0.005192238309620567,0.057714117976705115
100025,2026-02-26,31.7135,0.00014191554448261812,0.058761275848485894
100025,2026-02-27,31.5886,-0.003938385860910998,0.05226234772499616
100025,2026-03-02,31.5016,-0.002754158145660157,0.050095337146820684
100025,2026-03-03,31.4957,-0.00018729207405343562,0.050833942232944906
100025,2026-03-04,31.6062,0.003508415434487988,0.056989308443221365
100025,2026-03-05,31.6448,0.00122127936923766,0.05530507163247522
100025,2026-03-06,31.6553,0.00033180806957222586,0.05389793716956892
100025,2026-03-09,31.6628,0.000236927149640076,0.05165473169565438
100025,2026-03-10,31.615,-0.0015096580214005728,0.05434293241733501
100025,2026-03-11,31.5807,-0.0010849280404870987,0.05332550638885558
100025,2026-03-12,31.6237,0.0013615910983606483,0.05520315789825103
100025,2026-03-13,31.5225,-0.003200131546909346,0.052268774598004164
100025,2026-03-16,31.5787,0.0017828535173289861,0.05548016631683139
100025,2026-03-17,31.5568,-0.0006935054324592738,0.05536901529035809
100025,2026-03-18,31.6316,0.002370329057445719,0.05530478182685772
100025,2026-03-19,31.7173,0.0027093160004554306,0.06297275649082046
100025,2026-03-20,31.5929,-0.003922149741623748,0.05377108015796983
100025,2026-03-23,31.5557,-0.001177479750196997,0.050949347063703465
100025,2026-03-24,31.4967,-0.0018697097513286076,0.04879575642746148
100025,2026-03-25,31.3621,-0.004273463569199332,0.04163262323721573
100025,2026-03-26,31.2896,-0.002311707443060307,0.04273640992828476
100025,2026-03-27,31.4916,0.006455819185927636,0.050925060736313865
100025,2026-03-30,31.5491,0.0018258837277242979,0.052865009177376354
100025,2026-03-31,31.7109,0.005128513967117998,0.05432740741233544
100025,2026-04-01,31.7863,0.00237773131636132,0.05665865520462621
100025,2026-04-02,31.736,-0.0015824427504931293,0.05348766958675255
100025,2026-04-03,31.7146,-0.000674313082934197,0.054043903817075245
100025,2026-04-06,31.7707,0.0017689013892654426,0.0543105651073057
100025,2026-04-07,31.8148,0.0013880713991192284,0.05102013848512055
100025,2026-04-08,31.7776,-0.0011692671335353788,0.0468619770648111
100025,2026-04-09,31.666,-0.003511907758924515,0.04310302231738383
100025,2026-04-10,31.9386,0.008608602286363842,0.04999358930103859
100025,2026-04-13,31.9363,-7.201317528016116e-05,0.04809178593346486
100025,2026-04-14,31.9192,-0.0005354408619657747,0.04589675115093961
100025,2026-04-15,31.9375,0.0005733226396651414,0.04326934070277577
100025,2026-04-16,31.9271,-0.0003256360078277565,0.039733611228711885
100025,2026-04-17,31.9461,0.0005951057252302494,0.04038963195998568
100025,2026-04-20,32.059,0.0035340777121461997,0.04208110673375964
100025,2026-04-21,32.0581,-2.8073239963677388e-05,0.04276025826597496
