date,nav,scheme_code,scheme_name,fund_house,scheme_category
2016-04-01,17.0291,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-04,17.0465,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-05,16.9273,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-06,16.8446,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-07,16.8273,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-08,16.8369,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-11,16.909,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-12,16.9352,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-13,17.1254,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-18,17.382,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-20,17.3721,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-21,17.4061,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-22,17.4152,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-25,17.2321,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-26,17.2348,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-27,17.1785,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-28,17.1937,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-04-29,17.1537,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-02,17.1338,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-03,17.1043,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-04,17.0432,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-05,16.9444,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-06,16.9841,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-09,17.0948,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-10,17.1656,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-11,17.2315,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-12,17.3688,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-13,17.3258,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-16,17.3054,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-17,17.3681,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-18,17.325,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-19,17.2295,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-20,17.0392,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-23,17.0928,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-24,17.08,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-25,17.2329,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-26,17.4042,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-27,17.4235,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-30,17.4826,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-05-31,17.4491,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-01,17.4435,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-02,17.4014,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-03,17.4335,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-06,17.3983,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-07,17.5363,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-08,17.5812,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-09,17.6456,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-10,17.6065,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-13,17.4619,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-14,17.4443,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-15,17.4682,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-16,17.5674,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-17,17.5641,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-20,17.4949,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-21,17.5603,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-22,17.5712,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-23,17.581,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-24,17.4377,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-27,17.344,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-28,17.2582,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-29,17.4234,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-06-30,17.5526,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-01,17.5883,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-04,17.7378,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-05,17.6714,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-07,17.6633,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-08,17.6548,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-11,17.85,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-12,17.9102,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-13,17.9342,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-14,17.8766,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-15,17.8406,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-18,17.7917,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-19,17.9548,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-20,18.0143,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-21,18.0206,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-22,18.055,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-25,18.1292,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-26,18.2017,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-27,18.2201,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-28,18.3523,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-07-29,18.3486,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-01,18.3375,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-02,18.3353,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-03,18.2044,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-04,18.1847,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-05,18.394,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-08,18.4807,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-09,18.3788,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-10,18.2848,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-11,18.3143,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-12,18.414,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-16,18.3541,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-17,18.3077,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-18,18.4204,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-19,18.4641,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-22,18.4543,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-23,18.4684,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-24,18.5991,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-25,18.5848,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-26,18.6223,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-29,18.6524,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-30,18.7714,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-08-31,18.8414,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-01,18.7248,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-02,18.7691,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-06,18.9162,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-07,18.9061,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-08,18.9369,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-09,18.8304,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-12,18.5446,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-14,18.5834,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-15,18.5574,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-16,18.6669,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-19,18.5769,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-20,18.5605,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-21,18.5989,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-22,18.7464,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-23,18.7479,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-26,18.6328,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-27,18.5842,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-28,18.6678,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-29,18.5152,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-09-30,18.6047,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-03,18.7893,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-04,18.9342,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-05,19.0092,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-06,19.075,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-07,19.1083,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-10,19.0915,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-13,19.017,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-14,19.1743,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-17,19.285,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-18,19.3835,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-19,19.3756,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-20,19.4001,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-21,19.4007,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-24,19.4246,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-25,19.5028,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-26,19.3106,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-27,19.0242,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-10-28,19.0744,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-01,19.0649,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-02,18.9277,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-03,18.8354,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-04,18.6496,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-07,18.661,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-08,18.8454,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-09,18.8162,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-10,18.9468,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-11,18.6495,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-15,18.1541,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-16,18.212,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-17,18.1747,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-18,18.1954,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-21,17.9961,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-22,18.0998,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-23,18.1639,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-24,18.1892,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-25,18.2435,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-28,18.2642,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-29,18.3164,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-11-30,18.4973,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-01,18.4634,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-02,18.3265,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-05,18.3127,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-06,18.4046,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-07,18.3324,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-08,18.5342,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-09,18.5456,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-12,18.5693,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-13,18.5449,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-14,18.5897,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-15,18.5923,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-16,18.604,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-19,18.5217,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-20,18.4542,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-21,18.4505,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-22,18.2728,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-23,18.2574,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-26,18.1524,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-27,18.2012,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-28,18.3198,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
2016-12-29,18.3732,122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,PPFAS Mutual Fund,Equity Scheme - Flexi Cap Fund
