date,nav,scheme_code,scheme_name,fund_house,scheme_category
2015-06-02,15.005,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-03,14.779,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-04,14.772,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-05,14.763,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-08,14.586,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-09,14.683,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-10,14.785,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-11,14.485,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-12,14.542,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-15,14.557,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-16,14.584,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-17,14.651,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-18,14.763,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-19,14.86,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-22,15.086,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-23,15.204,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-24,15.058,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-25,15.112,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-26,15.107,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-29,14.919,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-06-30,15.021,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-01,15.21,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-02,15.23,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-03,15.282,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-06,15.409,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-07,15.447,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-08,15.213,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-09,15.177,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-10,15.328,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-13,15.535,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-14,15.53,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-15,15.636,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-16,15.798,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-17,15.871,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-20,15.863,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-21,15.734,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-22,15.925,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-23,15.919,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-24,15.725,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-27,15.396,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-28,15.408,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-29,15.557,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-30,15.773,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-07-31,15.928,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-03,16.031,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-04,16.164,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-05,16.244,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-06,16.239,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-07,16.228,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-10,16.172,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-11,15.952,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-12,15.6,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-13,15.512,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-14,15.87,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-17,16.036,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-18,16.106,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-19,16.072,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-20,15.638,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-21,15.487,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-24,14.175,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-25,14.43,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-26,14.397,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-27,14.79,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-28,14.799,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-08-31,14.69,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-01,14.21,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-02,14.089,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-03,14.291,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-04,14.001,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-07,13.759,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-08,14.071,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-09,14.361,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-10,14.35,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-11,14.379,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-14,14.606,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-15,14.5,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-16,14.576,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-18,14.759,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-21,14.872,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-22,14.58,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-23,14.618,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-24,14.644,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-28,14.486,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-29,14.509,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-09-30,14.616,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-01,14.582,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-05,14.936,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-06,14.934,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-07,14.978,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-08,14.927,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-09,14.96,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-12,14.928,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-13,14.93,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-14,14.903,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-15,15.094,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-16,15.204,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-19,15.205,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-20,15.247,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-21,15.243,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-23,15.278,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-26,15.216,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-27,15.193,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-28,15.056,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-29,14.896,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-10-30,14.794,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-02,14.797,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-03,14.821,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-04,14.799,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-05,14.597,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-06,14.649,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-09,14.726,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-10,14.563,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-13,14.67,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-16,14.787,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-17,14.802,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-18,14.616,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-19,14.887,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-20,15.009,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-23,15.089,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-24,15.054,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-26,15.178,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-27,15.349,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-11-30,15.473,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-01,15.456,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-02,15.332,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-03,15.131,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-04,15.043,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-07,15.021,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-08,14.801,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-09,14.561,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-10,14.735,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-11,14.587,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-14,14.639,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-15,14.638,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-16,14.718,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-17,14.862,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-18,14.853,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-21,14.955,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-22,14.881,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-23,15.058,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-24,15.164,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-28,15.177,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-29,15.185,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-30,15.095,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2015-12-31,15.128,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-01,15.26,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-04,14.902,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-05,14.966,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-06,14.838,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-07,14.317,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-08,14.416,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-11,14.279,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-12,14.117,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-13,13.997,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-14,13.817,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-15,13.432,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-18,13.019,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-19,13.198,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-20,12.857,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-21,12.909,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-22,13.244,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-25,13.284,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-27,13.338,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-28,13.276,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-01-29,13.327,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-01,13.312,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-02,13.043,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-03,12.691,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-04,12.709,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-05,12.871,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-08,12.823,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-09,12.559,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-10,12.303,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
2016-02-11,11.858,119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,Hybrid Scheme - Aggressive Hybrid Fund
